couponId,couponname,couponsecuritycode,couponamount,couponcurrency,couponpercent,couponstartdate,couponenddate,couponlimit,couponcategories,couponproducts,couponusedcount,couponlastuseddate,couponcomment,couponother
96151,8B4F5CDE,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96150,B1D89C80,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96149,AB1CD402,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96148,8E700DAF,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96147,ADAA9F87,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96146,E18AFF28,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96145,0DFCC006,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96144,D83D14E3,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96143,A538E8E6,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96142,63B8C2C4,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96141,A6E8C7BB,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96140,A0DB526B,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96139,A26DFB09,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96138,38B4093B,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96137,FA5CFB18,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96136,F60678E9,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96135,3F8AFFBE,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96134,01086A20,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96133,E64D3189,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96132,BA01016E,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96131,2803891,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96130,5110AAEE,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96129,CC8D01C2,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96128,822BC9F4,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96127,5BC28C55,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96126,EB95AF8F,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96125,A320CFCF,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96124,4C3A3267,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96123,43A5088B,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96122,535730D6,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96121,8321B484,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96120,D0A99B3E,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96119,0C29C8B7,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96118,EA081A3D,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96117,5066F562,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96116,D41F2C1E,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96115,FBE9A9AC,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96114,83C92EDC,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96113,2A2BBFBA,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96112,96B3802E,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96111,9E28F479,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96110,BBCC2F77,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96109,68671EFA,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96108,AFEE61E5,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96107,184D25C6,184D25C6,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",1,7/1/2014,Actual exp is 12 Dec 2014,
96106,77B11D7D,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96105,55F82BF0,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96104,DFA47775,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96103,EA9BC7D8,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96102,5197264E,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96101,F3D3D29F,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96100,93D06C65,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96099,773CD655,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96098,E9B71B68,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96097,C05DD943,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96096,B6DCC0C4,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96095,6B5CA912,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96094,4490D371,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96093,8AE06117,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96092,D0BE80B3,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96091,6782322B,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96090,961D9464,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96089,7D35CE8F,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96088,25E793D9,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96087,619DF8AA,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96086,3FD1830D,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96085,0904DEFC,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96084,7D916D2C,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96083,DAF02865,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96082,BEFF5E7C,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96081,E1FA8A9C,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96080,BA802906,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96079,2CF6694E,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96078,F595AC24,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96077,820590BF,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96076,92D7E0B7,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96075,7B52AAC3,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96074,0600521C,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96073,9AFD6003,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96072,F8CC297C,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96071,49168734,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96070,0622ECA3,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96069,E8B3D762,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96068,51EE80F9,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96067,134BB0E1,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96066,17D9D9C2,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96065,EA4C98EE,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96064,9BB41BCD,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96063,E7BCF4DB,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96062,F91AEFAC,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96061,4D9DB2F0,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96060,D54BADF6,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96059,46DD2E0A,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96058,44FC8070,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96057,1A79356C,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96056,CF8CFF76,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96055,DBE3A32E,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96054,5EB315EC,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96053,0FC4D933,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96052,9D5D72FC,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96051,25DC9282,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96050,89097DB8,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96049,5740C07A,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96048,ED8646DE,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96047,6618B052,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96046,86A9A4C8,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96045,ECD32328,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96044,C1AC7A38,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96043,520A85FB,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96042,A33746F5,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96041,33824378,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96040,A8CED4C0,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96039,0439C389,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96038,5FA791F5,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96037,C4AF4561,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96036,99FEF56A,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96035,413809C0,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96034,F0721F58,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96033,D206CCC0,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96032,3C9299FD,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96031,67C0D953,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96030,2DAAE130,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96029,F6DF6037,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96028,7086390C,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96027,AA31E47F,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96026,B573D6BB,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96025,593E5F3E,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96024,235CD8C5,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96023,C52B226B,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96022,B8EC0C83,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96021,5A84C20F,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96020,69C73609,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96019,74283F65,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96018,55A6CB2D,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96017,BC6F2BC9,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96016,74A4F42A,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96015,673C9C4A,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96014,AD2986AC,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96013,151E7A1C,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96012,F3F90292,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96011,7BF6CE4C,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96010,0105DF6D,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96009,74BC527A,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96008,E1C21F38,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96007,EA9AACF2,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96006,A753E97E,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96005,A11C96D1,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96004,170617E1,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96003,1E0A8618,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96002,6058D3B7,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96001,5FC9E009,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
96000,0462440E,,150,MYR,0,6/12/2014,6/12/2015,0,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31,32",0,,Actual exp is 12 Dec 2014,
